	Unnamed: 0	date_game	win_loss_result	team_ID	homeORvis	opp_ID	win_loss_streak	streak_L10	total_wins	win_percent	long	lat
0	0	Monday, Apr 6 2015	L	LAA	@	SEA	-1.0	0.0	0.0	0.0	-122.332283	47.591358
1	1	Tuesday, Apr 7 2015	W	LAA	@	SEA	1.0	1.0	1.0	0.5	-122.332283	47.591358
2	2	Wednesday, Apr 8 2015	W	LAA	@	SEA	2.0	2.0	2.0	0.666666666667	-122.332283	47.591358
3	3	Friday, Apr 10 2015	L	LAA		KCR	-1.0	2.0	2.0	0.5	-117.883194	33.799925
4	4	Saturday, Apr 11 2015	L	LAA		KCR	-2.0	2.0	2.0	0.4	-117.883194	33.799925
5	5	Sunday, Apr 12 2015	L	LAA		KCR	-3.0	2.0	2.0	0.333333333333	-117.883194	33.799925
6	6	Monday, Apr 13 2015	W	LAA	@	TEX	1.0	3.0	3.0	0.428571428571	-97.082454	32.751147
7	7	Tuesday, Apr 14 2015	L	LAA	@	TEX	-1.0	3.0	3.0	0.375	-97.082454	32.751147
8	8	Wednesday, Apr 15 2015	W	LAA	@	TEX	1.0	4.0	4.0	0.444444444444	-97.082454	32.751147
9	9	Friday, Apr 17 2015	W	LAA	@	HOU	2.0	5.0	5.0	0.5	-95.354824	29.756965
10	10	Saturday, Apr 18 2015	L	LAA	@	HOU	-1.0	5.0	5.0	0.454545454545	-95.354824	29.756965
11	11	Sunday, Apr 19 2015	L	LAA	@	HOU	-2.0	4.0	5.0	0.416666666667	-95.354824	29.756965
12	12	Monday, Apr 20 2015	L	LAA		OAK	-3.0	3.0	5.0	0.384615384615	-117.883194	33.799925
13	13	Tuesday, Apr 21 2015	W	LAA		OAK	1.0	4.0	6.0	0.428571428571	-117.883194	33.799925
14	14	Wednesday, Apr 22 2015	L	LAA		OAK	-1.0	4.0	6.0	0.4	-117.883194	33.799925
15	15	Thursday, Apr 23 2015	W	LAA		OAK	1.0	5.0	7.0	0.4375	-117.883194	33.799925
16	16	Friday, Apr 24 2015	W	LAA		TEX	2.0	5.0	8.0	0.470588235294	-117.883194	33.799925
17	17	Saturday, Apr 25 2015	W	LAA		TEX	3.0	6.0	9.0	0.5	-117.883194	33.799925
18	18	Sunday, Apr 26 2015	L	LAA		TEX	-1.0	5.0	9.0	0.473684210526	-117.883194	33.799925
19	19	Tuesday, Apr 28 2015	L	LAA	@	OAK	-2.0	4.0	9.0	0.45	-122.200523	37.751605
20	20	Wednesday, Apr 29 2015	W	LAA	@	OAK	1.0	5.0	10.0	0.47619047619	-122.200523	37.751605
21	21	Thursday, Apr 30 2015	W	LAA	@	OAK	2.0	6.0	11.0	0.5	-122.200523	37.751605
22	22	Friday, May 1 2015	L-wo	LAA	@	SFG	-1.0	6.0	11.0	0.478260869565	-122.389595	37.778473
23	23	Saturday, May 2 2015	L	LAA	@	SFG	-2.0	5.0	11.0	0.458333333333	-122.389595	37.778473
24	24	Sunday, May 3 2015	L	LAA	@	SFG	-3.0	5.0	11.0	0.44	-122.389595	37.778473
25	25	Monday, May 4 2015	L	LAA		SEA	-4.0	4.0	11.0	0.423076923077	-117.883194	33.799925
26	26	Tuesday, May 5 2015	W-wo	LAA		SEA	1.0	4.0	12.0	0.444444444444	-117.883194	33.799925
27	27	Wednesday, May 6 2015	W-wo	LAA		SEA	2.0	4.0	13.0	0.464285714286	-117.883194	33.799925
28	28	Thursday, May 7 2015	L	LAA		HOU	-1.0	4.0	13.0	0.448275862069	-117.883194	33.799925
29	29	Friday, May 8 2015	W	LAA		HOU	1.0	5.0	14.0	0.466666666667	-117.883194	33.799925
30	30	Saturday, May 9 2015	L	LAA		HOU	-1.0	4.0	14.0	0.451612903226	-117.883194	33.799925
31	31	Sunday, May 10 2015	W	LAA		HOU	1.0	4.0	15.0	0.46875	-117.883194	33.799925
32	32	Tuesday, May 12 2015	W	LAA		COL	2.0	5.0	16.0	0.484848484848	-117.883194	33.799925
33	33	Wednesday, May 13 2015	W-wo	LAA		COL	3.0	6.0	17.0	0.5	-117.883194	33.799925
34	34	Friday, May 15 2015	W	LAA	@	BAL	4.0	7.0	18.0	0.514285714286	-76.621618	39.283964
35	35	Saturday, May 16 2015	W	LAA	@	BAL	5.0	8.0	19.0	0.527777777778	-76.621618	39.283964
36	36	Sunday, May 17 2015	L	LAA	@	BAL	-1.0	7.0	19.0	0.513513513514	-76.621618	39.283964
37	37	Monday, May 18 2015	L	LAA	@	TOR	-2.0	6.0	19.0	0.5	-79.389675	43.641111
38	38	Tuesday, May 19 2015	W	LAA	@	TOR	1.0	7.0	20.0	0.512820512821	-79.389675	43.641111
39	39	Wednesday, May 20 2015	W	LAA	@	TOR	2.0	7.0	21.0	0.525	-79.389675	43.641111
40	40	Thursday, May 21 2015	L	LAA	@	TOR	-1.0	7.0	21.0	0.512195121951	-79.389675	43.641111
41	41	Friday, May 22 2015	W	LAA	@	BOS	1.0	7.0	22.0	0.52380952381	-71.096961	42.346619
42	42	Saturday, May 23 2015	L	LAA	@	BOS	-1.0	6.0	22.0	0.511627906977	-71.096961	42.346619
43	43	Sunday, May 24 2015	L	LAA	@	BOS	-2.0	5.0	22.0	0.5	-71.096961	42.346619
44	44	Monday, May 25 2015	W-wo	LAA		SDP	1.0	5.0	23.0	0.511111111111	-117.883194	33.799925
45	45	Tuesday, May 26 2015	L	LAA		SDP	-1.0	4.0	23.0	0.5	-117.883194	33.799925
46	46	Wednesday, May 27 2015	L	LAA		SDP	-2.0	4.0	23.0	0.489361702128	-117.883194	33.799925
47	47	Thursday, May 28 2015	W	LAA		DET	1.0	5.0	24.0	0.5	-117.883194	33.799925
48	48	Friday, May 29 2015	W	LAA		DET	2.0	5.0	25.0	0.510204081633	-117.883194	33.799925
49	49	Saturday, May 30 2015	W	LAA		DET	3.0	5.0	26.0	0.52	-117.883194	33.799925
50	50	Sunday, May 31 2015	W	LAA		DET	4.0	6.0	27.0	0.529411764706	-117.883194	33.799925
51	51	Monday, Jun 1 2015	W	LAA		TBR	5.0	6.0	28.0	0.538461538462	-117.883194	33.799925
52	52	Tuesday, Jun 2 2015	L	LAA		TBR	-1.0	6.0	28.0	0.528301886792	-117.883194	33.799925
53	53	Wednesday, Jun 3 2015	L	LAA		TBR	-2.0	6.0	28.0	0.518518518519	-117.883194	33.799925
54	54	Friday, Jun 5 2015	L	LAA	@	NYY	-3.0	5.0	28.0	0.509090909091	-73.927735	40.829327
55	55	Saturday, Jun 6 2015	L	LAA	@	NYY	-4.0	5.0	28.0	0.5	-73.927735	40.829327
56	56	Sunday, Jun 7 2015	L	LAA	@	NYY	-5.0	5.0	28.0	0.491228070175	-73.927735	40.829327
57	57	Tuesday, Jun 9 2015	W	LAA	@	TBR	1.0	5.0	29.0	0.5	-82.653465	27.76816
58	58	Wednesday, Jun 10 2015	L	LAA	@	TBR	-1.0	4.0	29.0	0.491525423729	-82.653465	27.76816
59	59	Thursday, Jun 11 2015	W	LAA	@	TBR	1.0	4.0	30.0	0.5	-82.653465	27.76816
60	60	Friday, Jun 12 2015	W	LAA		OAK	2.0	4.0	31.0	0.508196721311	-117.883194	33.799925
61	61	Saturday, Jun 13 2015	W	LAA		OAK	3.0	4.0	32.0	0.516129032258	-117.883194	33.799925
62	62	Sunday, Jun 14 2015	L	LAA		OAK	-1.0	4.0	32.0	0.507936507937	-117.883194	33.799925
63	63	Monday, Jun 15 2015	L	LAA		ARI	-2.0	4.0	32.0	0.5	-117.883194	33.799925
64	64	Tuesday, Jun 16 2015	W	LAA		ARI	1.0	5.0	33.0	0.507692307692	-117.883194	33.799925
65	65	Wednesday, Jun 17 2015	L	LAA	@	ARI	-1.0	5.0	33.0	0.5	-112.066721	33.445526
66	66	Thursday, Jun 18 2015	W	LAA	@	ARI	1.0	6.0	34.0	0.507462686567	-112.066721	33.445526
67	67	Friday, Jun 19 2015	W	LAA	@	OAK	2.0	6.0	35.0	0.514705882353	-122.200523	37.751605
68	68	Saturday, Jun 20 2015	L	LAA	@	OAK	-1.0	6.0	35.0	0.507246376812	-122.200523	37.751605
69	69	Sunday, Jun 21 2015	L	LAA	@	OAK	-2.0	5.0	35.0	0.5	-122.200523	37.751605
70	70	Monday, Jun 22 2015	W	LAA		HOU	1.0	5.0	36.0	0.507042253521	-117.883194	33.799925
71	71	Tuesday, Jun 23 2015	L	LAA		HOU	-1.0	4.0	36.0	0.5	-117.883194	33.799925
72	72	Wednesday, Jun 24 2015	W-wo	LAA		HOU	1.0	5.0	37.0	0.506849315068	-117.883194	33.799925
73	73	Friday, Jun 26 2015	L	LAA		SEA	-1.0	5.0	37.0	0.5	-117.883194	33.799925
74	74	Saturday, Jun 27 2015	W	LAA		SEA	1.0	5.0	38.0	0.506666666667	-117.883194	33.799925
75	75	Sunday, Jun 28 2015	W-wo	LAA		SEA	2.0	6.0	39.0	0.513157894737	-117.883194	33.799925
76	76	Monday, Jun 29 2015	W	LAA		NYY	3.0	6.0	40.0	0.519480519481	-117.883194	33.799925
77	77	Tuesday, Jun 30 2015	W	LAA		NYY	4.0	6.0	41.0	0.525641025641	-117.883194	33.799925
78	78	Wednesday, Jul 1 2015	L	LAA		NYY	-1.0	6.0	41.0	0.518987341772	-117.883194	33.799925
79	79	Friday, Jul 3 2015	W	LAA	@	TEX	1.0	7.0	42.0	0.525	-97.082454	32.751147
80	80	Saturday, Jul 4 2015	W	LAA	@	TEX	2.0	7.0	43.0	0.530864197531	-97.082454	32.751147
81	81	Sunday, Jul 5 2015	W	LAA	@	TEX	3.0	8.0	44.0	0.536585365854	-97.082454	32.751147
82	82	Tuesday, Jul 7 2015	W	LAA	@	COL	4.0	8.0	45.0	0.542168674699	-104.994198	39.755891
83	83	Wednesday, Jul 8 2015	W	LAA	@	COL	5.0	9.0	46.0	0.547619047619	-104.994198	39.755891
84	84	Thursday, Jul 9 2015	L	LAA	@	SEA	-1.0	8.0	46.0	0.541176470588	-122.332283	47.591358
85	85	Friday, Jul 10 2015	W	LAA	@	SEA	1.0	8.0	47.0	0.546511627907	-122.332283	47.591358
86	86	Saturday, Jul 11 2015	L	LAA	@	SEA	-1.0	7.0	47.0	0.540229885057	-122.332283	47.591358
87	87	Sunday, Jul 12 2015	W	LAA	@	SEA	1.0	7.0	48.0	0.545454545455	-122.332283	47.591358
88	88	Friday, Jul 17 2015	W-wo	LAA		BOS	2.0	8.0	49.0	0.550561797753	-117.883194	33.799925
89	89	Saturday, Jul 18 2015	W	LAA		BOS	3.0	8.0	50.0	0.555555555556	-117.883194	33.799925
90	90	Monday, Jul 20 (1) 2015	W	LAA		BOS	4.0	8.0	51.0	0.56043956044	-117.883194	33.799925
91	91	Monday, Jul 20 (2) 2015	W	LAA		BOS	5.0	8.0	52.0	0.565217391304	-117.883194	33.799925
92	92	Tuesday, Jul 21 2015	W	LAA		MIN	6.0	8.0	53.0	0.569892473118	-117.883194	33.799925
93	93	Wednesday, Jul 22 2015	W	LAA		MIN	7.0	8.0	54.0	0.574468085106	-117.883194	33.799925
94	94	Thursday, Jul 23 2015	L	LAA		MIN	-1.0	8.0	54.0	0.568421052632	-117.883194	33.799925
95	95	Friday, Jul 24 2015	L	LAA		TEX	-2.0	7.0	54.0	0.5625	-117.883194	33.799925
96	96	Saturday, Jul 25 2015	L	LAA		TEX	-3.0	7.0	54.0	0.556701030928	-117.883194	33.799925
97	97	Sunday, Jul 26 2015	W	LAA		TEX	1.0	7.0	55.0	0.561224489796	-117.883194	33.799925
98	98	Tuesday, Jul 28 2015	L	LAA	@	HOU	-1.0	6.0	55.0	0.555555555556	-95.354824	29.756965
99	99	Wednesday, Jul 29 2015	L	LAA	@	HOU	-2.0	5.0	55.0	0.55	-95.354824	29.756965
100	100	Thursday, Jul 30 2015	L-wo	LAA	@	HOU	-3.0	4.0	55.0	0.544554455446	-95.354824	29.756965
101	101	Friday, Jul 31 2015	L	LAA	@	LAD	-4.0	3.0	55.0	0.539215686275	-118.240646	34.072724
102	102	Saturday, Aug 1 2015	L	LAA	@	LAD	-5.0	2.0	55.0	0.533980582524	-118.240646	34.072724
103	103	Sunday, Aug 2 2015	L-wo	LAA	@	LAD	-6.0	1.0	55.0	0.528846153846	-118.240646	34.072724
104	104	Monday, Aug 3 2015	W	LAA		CLE	1.0	2.0	56.0	0.533333333333	-117.883194	33.799925
105	105	Tuesday, Aug 4 2015	L	LAA		CLE	-1.0	2.0	56.0	0.528301886792	-117.883194	33.799925
106	106	Wednesday, Aug 5 2015	W-wo	LAA		CLE	1.0	3.0	57.0	0.532710280374	-117.883194	33.799925
107	107	Friday, Aug 7 2015	W	LAA		BAL	2.0	3.0	58.0	0.537037037037	-117.883194	33.799925
108	108	Saturday, Aug 8 2015	L	LAA		BAL	-1.0	3.0	58.0	0.532110091743	-117.883194	33.799925
109	109	Sunday, Aug 9 2015	W-wo	LAA		BAL	1.0	4.0	59.0	0.536363636364	-117.883194	33.799925
110	110	Monday, Aug 10 2015	L	LAA	@	CHW	-1.0	4.0	59.0	0.531531531532	-87.63354	41.829908
111	111	Tuesday, Aug 11 2015	L	LAA	@	CHW	-2.0	4.0	59.0	0.526785714286	-87.63354	41.829908
112	112	Wednesday, Aug 12 2015	L-wo	LAA	@	CHW	-3.0	4.0	59.0	0.522123893805	-87.63354	41.829908
113	113	Thursday, Aug 13 2015	W	LAA	@	KCR	1.0	5.0	60.0	0.526315789474	-94.481115	39.051098
114	114	Friday, Aug 14 2015	L	LAA	@	KCR	-1.0	4.0	60.0	0.521739130435	-94.481115	39.051098
115	115	Saturday, Aug 15 2015	L	LAA	@	KCR	-2.0	4.0	60.0	0.51724137931	-94.481115	39.051098
116	116	Sunday, Aug 16 2015	L-wo	LAA	@	KCR	-3.0	3.0	60.0	0.512820512821	-94.481115	39.051098
117	117	Monday, Aug 17 2015	W	LAA		CHW	1.0	3.0	61.0	0.516949152542	-117.883194	33.799925
118	118	Tuesday, Aug 18 2015	W	LAA		CHW	2.0	4.0	62.0	0.521008403361	-117.883194	33.799925
119	119	Wednesday, Aug 19 2015	W	LAA		CHW	3.0	4.0	63.0	0.525	-117.883194	33.799925
120	120	Thursday, Aug 20 2015	L	LAA		CHW	-1.0	4.0	63.0	0.520661157025	-117.883194	33.799925
121	121	Friday, Aug 21 2015	L	LAA		TOR	-2.0	4.0	63.0	0.516393442623	-117.883194	33.799925
122	122	Saturday, Aug 22 2015	L	LAA		TOR	-3.0	4.0	63.0	0.512195121951	-117.883194	33.799925
123	123	Sunday, Aug 23 2015	L	LAA		TOR	-4.0	3.0	63.0	0.508064516129	-117.883194	33.799925
124	124	Tuesday, Aug 25 2015	W	LAA	@	DET	1.0	4.0	64.0	0.512	-83.049506	42.339227
125	125	Wednesday, Aug 26 2015	L	LAA	@	DET	-1.0	4.0	64.0	0.507936507937	-83.049506	42.339227
126	126	Thursday, Aug 27 2015	W	LAA	@	DET	1.0	5.0	65.0	0.511811023622	-83.049506	42.339227
127	127	Friday, Aug 28 2015	L	LAA	@	CLE	-1.0	4.0	65.0	0.5078125	-81.685238	41.496192
128	128	Saturday, Aug 29 2015	L	LAA	@	CLE	-2.0	3.0	65.0	0.503875968992	-81.685238	41.496192
129	129	Sunday, Aug 30 2015	L	LAA	@	CLE	-3.0	2.0	65.0	0.5	-81.685238	41.496192
130	130	Monday, Aug 31 2015	L	LAA	@	OAK	-4.0	2.0	65.0	0.496183206107	-122.200523	37.751605
131	131	Tuesday, Sep 1 2015	W	LAA	@	OAK	1.0	3.0	66.0	0.5	-122.200523	37.751605
132	132	Wednesday, Sep 2 2015	W	LAA	@	OAK	2.0	4.0	67.0	0.503759398496	-122.200523	37.751605
133	133	Friday, Sep 4 2015	W	LAA		TEX	3.0	5.0	68.0	0.507462686567	-117.883194	33.799925
134	134	Saturday, Sep 5 2015	L	LAA		TEX	-1.0	4.0	68.0	0.503703703704	-117.883194	33.799925
135	135	Sunday, Sep 6 2015	W	LAA		TEX	1.0	5.0	69.0	0.507352941176	-117.883194	33.799925
136	136	Monday, Sep 7 2015	L	LAA		LAD	-1.0	4.0	69.0	0.503649635036	-117.883194	33.799925
137	137	Tuesday, Sep 8 2015	L	LAA		LAD	-2.0	4.0	69.0	0.5	-117.883194	33.799925
138	138	Wednesday, Sep 9 2015	W	LAA		LAD	1.0	5.0	70.0	0.503597122302	-117.883194	33.799925
139	139	Friday, Sep 11 2015	W	LAA		HOU	2.0	6.0	71.0	0.507142857143	-117.883194	33.799925
140	140	Saturday, Sep 12 2015	W	LAA		HOU	3.0	7.0	72.0	0.510638297872	-117.883194	33.799925
141	141	Sunday, Sep 13 2015	L	LAA		HOU	-1.0	6.0	72.0	0.507042253521	-117.883194	33.799925
142	142	Monday, Sep 14 2015	L	LAA	@	SEA	-2.0	5.0	72.0	0.503496503497	-122.332283	47.591358
143	143	Tuesday, Sep 15 2015	W	LAA	@	SEA	1.0	5.0	73.0	0.506944444444	-122.332283	47.591358
144	144	Wednesday, Sep 16 2015	L	LAA	@	SEA	-1.0	5.0	73.0	0.503448275862	-122.332283	47.591358
145	145	Thursday, Sep 17 2015	W	LAA	@	MIN	1.0	5.0	74.0	0.506849315068	-93.277347	44.981713
146	146	Saturday, Sep 19 (1) 2015	W	LAA	@	MIN	2.0	6.0	75.0	0.510204081633	-93.277347	44.981713
147	147	Saturday, Sep 19 (2) 2015	W	LAA	@	MIN	3.0	7.0	76.0	0.513513513514	-93.277347	44.981713
148	148	Sunday, Sep 20 2015	L	LAA	@	MIN	-1.0	6.0	76.0	0.510067114094	-93.277347	44.981713
149	149	Monday, Sep 21 2015	L	LAA	@	HOU	-2.0	5.0	76.0	0.506666666667	-95.354824	29.756965
150	150	Tuesday, Sep 22 2015	W	LAA	@	HOU	1.0	5.0	77.0	0.509933774834	-95.354824	29.756965
151	151	Wednesday, Sep 23 2015	W	LAA	@	HOU	2.0	6.0	78.0	0.513157894737	-95.354824	29.756965
152	152	Friday, Sep 25 2015	W	LAA		SEA	3.0	7.0	79.0	0.516339869281	-117.883194	33.799925
153	153	Saturday, Sep 26 2015	W-wo	LAA		SEA	4.0	7.0	80.0	0.519480519481	-117.883194	33.799925
154	154	Sunday, Sep 27 2015	W	LAA		SEA	5.0	8.0	81.0	0.522580645161	-117.883194	33.799925
155	155	Monday, Sep 28 2015	W-wo	LAA		OAK	6.0	8.0	82.0	0.525641025641	-117.883194	33.799925
156	156	Tuesday, Sep 29 2015	W	LAA		OAK	7.0	8.0	83.0	0.528662420382	-117.883194	33.799925
157	157	Wednesday, Sep 30 2015	L	LAA		OAK	-1.0	7.0	83.0	0.525316455696	-117.883194	33.799925
158	158	Thursday, Oct 1 2015	L	LAA	@	TEX	-2.0	7.0	83.0	0.522012578616	-97.082454	32.751147
159	159	Friday, Oct 2 2015	W	LAA	@	TEX	1.0	8.0	84.0	0.525	-97.082454	32.751147
160	160	Saturday, Oct 3 2015	W	LAA	@	TEX	2.0	8.0	85.0	0.527950310559	-97.082454	32.751147
161	161	Sunday, Oct 4 2015	L	LAA	@	TEX	-1.0	7.0	85.0	0.524691358025	-97.082454	32.751147
0	0	Monday, Apr 6 2015	W	HOU		CLE	1.0	1.0	1.0	1.0	-95.354824	29.756965
1	1	Wednesday, Apr 8 2015	L	HOU		CLE	-1.0	1.0	1.0	0.5	-95.354824	29.756965
2	2	Thursday, Apr 9 2015	L	HOU		CLE	-2.0	1.0	1.0	0.333333333333	-95.354824	29.756965
3	3	Friday, Apr 10 2015	W	HOU	@	TEX	1.0	2.0	2.0	0.5	-97.082454	32.751147
4	4	Saturday, Apr 11 2015	L	HOU	@	TEX	-1.0	2.0	2.0	0.4	-97.082454	32.751147
5	5	Sunday, Apr 12 2015	W	HOU	@	TEX	1.0	3.0	3.0	0.5	-97.082454	32.751147
6	6	Monday, Apr 13 2015	L	HOU		OAK	-1.0	3.0	3.0	0.428571428571	-95.354824	29.756965
7	7	Tuesday, Apr 14 2015	L	HOU		OAK	-2.0	3.0	3.0	0.375	-95.354824	29.756965
8	8	Wednesday, Apr 15 2015	W	HOU		OAK	1.0	4.0	4.0	0.444444444444	-95.354824	29.756965
9	9	Friday, Apr 17 2015	L	HOU		LAA	-1.0	4.0	4.0	0.4	-95.354824	29.756965
10	10	Saturday, Apr 18 2015	W	HOU		LAA	1.0	4.0	5.0	0.454545454545	-95.354824	29.756965
11	11	Sunday, Apr 19 2015	W	HOU		LAA	2.0	5.0	6.0	0.5	-95.354824	29.756965
12	12	Monday, Apr 20 2015	W	HOU	@	SEA	3.0	6.0	7.0	0.538461538462	-122.332283	47.591358
13	13	Tuesday, Apr 21 2015	W	HOU	@	SEA	4.0	6.0	8.0	0.571428571429	-122.332283	47.591358
14	14	Wednesday, Apr 22 2015	L	HOU	@	SEA	-1.0	6.0	8.0	0.533333333333	-122.332283	47.591358
15	15	Friday, Apr 24 2015	W	HOU	@	OAK	1.0	6.0	9.0	0.5625	-122.200523	37.751605
16	16	Saturday, Apr 25 2015	W	HOU	@	OAK	2.0	7.0	10.0	0.588235294118	-122.200523	37.751605
17	17	Sunday, Apr 26 2015	W	HOU	@	OAK	3.0	8.0	11.0	0.611111111111	-122.200523	37.751605
18	18	Monday, Apr 27 2015	W	HOU	@	SDP	4.0	8.0	12.0	0.631578947368	-117.157097	32.70771
19	19	Tuesday, Apr 28 2015	W	HOU	@	SDP	5.0	9.0	13.0	0.65	-117.157097	32.70771
20	20	Wednesday, Apr 29 2015	W	HOU	@	SDP	6.0	9.0	14.0	0.666666666667	-117.157097	32.70771
21	21	Thursday, Apr 30 2015	W-wo	HOU		SEA	7.0	9.0	15.0	0.681818181818	-95.354824	29.756965
22	22	Friday, May 1 2015	W	HOU		SEA	8.0	9.0	16.0	0.695652173913	-95.354824	29.756965
23	23	Saturday, May 2 2015	W	HOU		SEA	9.0	9.0	17.0	0.708333333333	-95.354824	29.756965
24	24	Sunday, May 3 2015	W	HOU		SEA	10.0	10.0	18.0	0.72	-95.354824	29.756965
25	25	Monday, May 4 2015	L	HOU		TEX	-1.0	9.0	18.0	0.692307692308	-95.354824	29.756965
26	26	Tuesday, May 5 2015	L	HOU		TEX	-2.0	8.0	18.0	0.666666666667	-95.354824	29.756965
27	27	Wednesday, May 6 2015	L	HOU		TEX	-3.0	7.0	18.0	0.642857142857	-95.354824	29.756965
28	28	Thursday, May 7 2015	W	HOU	@	LAA	1.0	7.0	19.0	0.655172413793	-117.883194	33.799925
29	29	Friday, May 8 2015	L	HOU	@	LAA	-1.0	6.0	19.0	0.633333333333	-117.883194	33.799925
30	30	Saturday, May 9 2015	W	HOU	@	LAA	1.0	6.0	20.0	0.645161290323	-117.883194	33.799925
31	31	Sunday, May 10 2015	L	HOU	@	LAA	-1.0	5.0	20.0	0.625	-117.883194	33.799925
32	32	Tuesday, May 12 2015	L	HOU		SFG	-2.0	4.0	20.0	0.606060606061	-95.354824	29.756965
33	33	Wednesday, May 13 2015	W	HOU		SFG	1.0	4.0	21.0	0.617647058824	-95.354824	29.756965
34	34	Thursday, May 14 2015	W	HOU		TOR	2.0	4.0	22.0	0.628571428571	-95.354824	29.756965
35	35	Friday, May 15 2015	W	HOU		TOR	3.0	5.0	23.0	0.638888888889	-95.354824	29.756965
36	36	Saturday, May 16 2015	W	HOU		TOR	4.0	6.0	24.0	0.648648648649	-95.354824	29.756965
37	37	Sunday, May 17 2015	W	HOU		TOR	5.0	7.0	25.0	0.657894736842	-95.354824	29.756965
38	38	Monday, May 18 2015	L	HOU		OAK	-1.0	6.0	25.0	0.641025641026	-95.354824	29.756965
39	39	Tuesday, May 19 2015	W	HOU		OAK	1.0	7.0	26.0	0.65	-95.354824	29.756965
40	40	Wednesday, May 20 2015	W	HOU		OAK	2.0	7.0	27.0	0.658536585366	-95.354824	29.756965
41	41	Thursday, May 21 2015	L-wo	HOU	@	DET	-1.0	7.0	27.0	0.642857142857	-83.049506	42.339227
42	42	Friday, May 22 2015	L	HOU	@	DET	-2.0	7.0	27.0	0.627906976744	-83.049506	42.339227
43	43	Saturday, May 23 2015	W	HOU	@	DET	1.0	7.0	28.0	0.636363636364	-83.049506	42.339227
44	44	Sunday, May 24 2015	W	HOU	@	DET	2.0	7.0	29.0	0.644444444444	-83.049506	42.339227
45	45	Monday, May 25 2015	L	HOU	@	BAL	-1.0	6.0	29.0	0.630434782609	-76.621618	39.283964
46	46	Tuesday, May 26 2015	W	HOU	@	BAL	1.0	6.0	30.0	0.63829787234	-76.621618	39.283964
47	47	Wednesday, May 27 2015	L	HOU	@	BAL	-1.0	5.0	30.0	0.625	-76.621618	39.283964
48	48	Friday, May 29 2015	L	HOU		CHW	-2.0	5.0	30.0	0.612244897959	-95.354824	29.756965
49	49	Saturday, May 30 2015	W	HOU		CHW	1.0	5.0	31.0	0.62	-95.354824	29.756965
50	50	Sunday, May 31 2015	L	HOU		CHW	-1.0	4.0	31.0	0.607843137255	-95.354824	29.756965
51	51	Monday, Jun 1 2015	W	HOU		BAL	1.0	5.0	32.0	0.615384615385	-95.354824	29.756965
52	52	Tuesday, Jun 2 2015	W	HOU		BAL	2.0	6.0	33.0	0.622641509434	-95.354824	29.756965
53	53	Wednesday, Jun 3 2015	W	HOU		BAL	3.0	6.0	34.0	0.62962962963	-95.354824	29.756965
54	54	Thursday, Jun 4 2015	L	HOU		BAL	-1.0	5.0	34.0	0.618181818182	-95.354824	29.756965
55	55	Friday, Jun 5 2015	L	HOU	@	TOR	-2.0	5.0	34.0	0.607142857143	-79.389675	43.641111
56	56	Saturday, Jun 6 2015	L	HOU	@	TOR	-3.0	4.0	34.0	0.59649122807	-79.389675	43.641111
57	57	Sunday, Jun 7 2015	L-wo	HOU	@	TOR	-4.0	4.0	34.0	0.586206896552	-79.389675	43.641111
58	58	Monday, Jun 8 2015	L	HOU	@	CHW	-5.0	4.0	34.0	0.576271186441	-87.63354	41.829908
59	59	Tuesday, Jun 9 2015	L	HOU	@	CHW	-6.0	3.0	34.0	0.566666666667	-87.63354	41.829908
60	60	Wednesday, Jun 10 2015	L	HOU	@	CHW	-7.0	3.0	34.0	0.55737704918	-87.63354	41.829908
61	61	Friday, Jun 12 2015	W	HOU		SEA	1.0	3.0	35.0	0.564516129032	-95.354824	29.756965
62	62	Saturday, Jun 13 2015	L	HOU		SEA	-1.0	2.0	35.0	0.555555555556	-95.354824	29.756965
63	63	Sunday, Jun 14 2015	W	HOU		SEA	1.0	2.0	36.0	0.5625	-95.354824	29.756965
64	64	Monday, Jun 15 2015	W	HOU		COL	2.0	3.0	37.0	0.569230769231	-95.354824	29.756965
65	65	Tuesday, Jun 16 2015	W	HOU		COL	3.0	4.0	38.0	0.575757575758	-95.354824	29.756965
66	66	Wednesday, Jun 17 2015	W	HOU	@	COL	4.0	5.0	39.0	0.582089552239	-104.994198	39.755891
67	67	Thursday, Jun 18 2015	W	HOU	@	COL	5.0	6.0	40.0	0.588235294118	-104.994198	39.755891
68	68	Friday, Jun 19 2015	L	HOU	@	SEA	-1.0	6.0	40.0	0.579710144928	-122.332283	47.591358
69	69	Saturday, Jun 20 2015	L	HOU	@	SEA	-2.0	6.0	40.0	0.571428571429	-122.332283	47.591358
70	70	Sunday, Jun 21 2015	W	HOU	@	SEA	1.0	7.0	41.0	0.577464788732	-122.332283	47.591358
71	71	Monday, Jun 22 2015	L	HOU	@	LAA	-1.0	6.0	41.0	0.569444444444	-117.883194	33.799925
72	72	Tuesday, Jun 23 2015	W	HOU	@	LAA	1.0	7.0	42.0	0.575342465753	-117.883194	33.799925
73	73	Wednesday, Jun 24 2015	L-wo	HOU	@	LAA	-1.0	6.0	42.0	0.567567567568	-117.883194	33.799925
74	74	Thursday, Jun 25 2015	W	HOU		NYY	1.0	6.0	43.0	0.573333333333	-95.354824	29.756965
